Argument ID	Conclusion	Stance	Premise
B5813	/	/	Poco dopo questa inaspettata pubblicazione, concedendomisi l'ingresso nella villa d'Arcetri, dove allor dimorava il sig.r Galileo, acciò quivi io potesse godere de' sapientissimi suoi colloquii e preziosi ammaestramenti, e contentandosi questi che nello studio delle matematiche, alle quali poco avanti mi ero applicato, io ricorresse alla viva sua voce per la soluzione di quei dubbii e difficoltà che per natural fiacchezza del mio ingegno bene spesso incontravo, accadde che nella lettura de' Dialogi sopradetti, arrivando al trattato de' moti locali, dubitai, come pur ad altri era occorso, non già della verità del principio sopra 'l quale è fondata l'intera scienza del moto accelerato, ma della necessità di supporlo come noto; onde io, ricercandolo di più evidenti confermazioni di quel supposto, fui cagione ch'egli nelle vigilie della notte, che allora con gran discapito della vita gli erano familiarissime, ne ritrovò la dimostrazione geometrica, dependente da dottrina da esso pur dimostrata contro ad una conclusione di Pappo (qual si vede nel suo trattato di Meccaniche, stampato dal suddetto P. Mersennio), et a me subito la conferì, sì come ad altri suoi amici ch'eran soliti visitarlo: et alcuni mesi dopo, compiacendosi di tenermi poi di continuo appresso la sua disciplina, per guidarmi, benché cieco come egli era di corpo, d'intelletto però lucidissimo, per il sentiero di quelli studii ch'egli intendeva ch'io proseguisse, imposemi ch'io facesse il disteso di quel teorema, per la difficoltà che gli arrecava la sua cecità nell'esplicarsi dove occorreva usar figure e caratteri; e di questo ne mandò più copie per l'Italia et in Francia alli amici suoi. Per una simil occasione di dubitare mi aveva ancora esplicato una sua considerazione o dimostrazione sopra la 5a e 7a definizione del quinto libro d'Euclide, dettandola a me dopo in dialogo per inserirla in detto suo libro appresso la prima proposizione del moto equabile, quando si fosse ristampato; et è quell'istessa dimostrazione che, a richiesta di V. A. S., fu poi distesa dal Sig.rEvangelista Torricelli, che l'aveva sentita dal medesimo Sig.r Galileo.
B5817	/	/	ben diceva che le principali porte per introdursi nel ricchissimo erario della natural filosofia erano l'osservazioni e l'esperienze,
B5819	/	/	Spese liberalmente in sollevar i depressi, in ricevere et onorare forestieri, in somministrar le comodità necessarie a poveri, eccellenti in qualch'arte o professione, mantenendogli in casa propria finché gli provvedesse di convenevol trattenimento.
B5822	/	/	Fu nelle conversazioni universalmente amabilissimo, poiché discorrendo sul serio era ricchissimo di sentenze e concetti gravi, e ne' discorsi piacevoli l'arguzie et i sali non gli mancavano.
B5823	/	/	Fu dotato dalla natura d'esquisita memoria; e gustando in estremo la poesia, aveva a mente, tra gl'autori latini, gran parte di Vergilio, d'Ovidio, Orazio e di Seneca, e tra i toscani quasi tutto 'l Petrarca, tutte le rime del Berni, e poco meno che tutto il poema di Lodovico Ariosto, che fu sempre il suo autor favorito e celebrato sopra gl'altri poeti, avendogli intorno fatte particolari osservazioni e paralleli col Tasso sopra moltissimi luoghi.
B5824	/	/	Rinovò nella patria, e si può dire nell'Italia, le matematiche e la vera filosofia; e questo non solo con le pubbliche e private lezzioni nelle città di Pisa, Padova, Venezia, Roma e Firenze, ma ancora con le continue dispute che ne' congressi avanti di lui si facevano, instruendo particolarmente moltissimi curiosi ingegni e gran numero di gentiluomini, con lor notabili acquisti. Et in vero il Sig.r Galileo ebbe dalla natura così maravigliosa abilità d'erudire, che gli stessi scolari facevan in breve tempo conoscer la grandezza del loro maestro.
B5825	/	/	con le continue dispute che ne' congressi avanti di lui si facevano, instruendo particolarmente moltissimi curiosi ingegni e gran numero di gentiluomini, con lor notabili acquisti.
B5827	/	/	che se così fosse facile il far raccolta delle sue ingegnose risposte come si può dell'altrui proposte, certo è che si accumulerebbe un tesoro di inestimabil valore,
B5828	/	/	istorica purità
B5829	/	/	vivacità del suo ingegno, poiché nell'ore di spasso esercitavasi per lo più in fabbricarsi di propria mano varii strumenti e machinette, con imitare e porre in piccol modello ciò che vedeva d'artifizioso, come di molini, galere, et anco d'ogni altra macchina ben volgare.
B5832	/	/	evidenza
B5833	/	/	con la sagacità del suo ingegno inventò quella semplicissima e regolata misura del tempo per mezzo del pendulo
B5835	/	/	fu il primo che l'applicasse alle osservazioni celesti, con incredibile acquisto nell'astronomia e geografia
B5836	/	/	vedde aperta l'unica strada di pervenire alla cognizione del vero
B5838	/	/	sovvennegli un nuovo modo esattissimo di poter scoprire il furto di quell'orefice nella corona d'oro di Hierone
B5839	/	/	libera maniera di filosofare e discorrere
B5840	/	/	e' ventiuno anni di sua età, con due anni soli di studio di geometria, inventò quello ch'in tal materia si vede scritto nell'Appendice impressa alla fine de' suoi Dialoghi delle due Nuove Scienze della meccanica e del moto locale
B5841	/	/	urono da esso convinte di falsità, per mezzo d'esperienze e con salde dimostrazioni e discorsi, moltissime conclusioni dell'istesso Aristotele intorno alla materia del moto, sin a quel tempo state tenute per chiarissime et indubitabili
B5843	/	/	d'esperienze e con salde dimostrazioni e discorsi,
B5844	/	/	replicate esperienze
B5845	/	/	inventò varie macchine
B5847	/	/	fatiche delle quali ei non faceva gran conto, essendo di esse tanto liberale donatore quanto fecondo compositore
B5848	/	/	curiosità
B5849	/	/	sublime ingegno
B5850	/	/	ingegnose apparenze
B5851	/	/	inventò il suo mirabile compasso geometrico e militare
B5855	/	/	Ma il Capra per mezzo di queste sue abominevoli azzioni ne riportò il dovuto premio d'una perpetua ignominia,
B5857	/	/	ingegnoso compasso del Galileo
B5858	/	/	opere et invenzioni di assai maggior maraviglia
B5860	/	/	n gradimento di così nobil regalo fu immediatamente, con generosa dimostrazione della Ser.ma Republica, ne' 25 d'Agosto del 1609 ricondotto il Sig.r Galileo a vita sua alla medesima lettura, con più che triplicato stipendio del maggiore che fusse solito assegnarsi a' lettori di matematica.
B5861	/	/	et allora inventò i microscopii d'un convesso e di un concavo, et insieme d'uno e di più convessi, applicandogli a scrupolosa osservazione de' minimi componenti delle materie e della mirabile struttura delle parti e membra delli insetti, nella piccolezza de' quali fece con maraviglia vedere la grandezza di Dio e le miracolose operazioni della natura.
B5862	/	/	lasciando di rimirar gl'oggetti terreni, si rivolse a contemplazioni più nobili.
B5864	/	/	ma in breve gl'uni e gl'altri necessariamente cedettero alle confermazioni de' più savii, all'esperienze et al senso medesimo
B5865	/	/	all'esperienze et al senso medesimo
B5866	/	/	diedero gran materia di discorsi a' filosofi et astronomi di que' tempi
B5867	/	/	generosità
B5868	/	/	Ma nel Ser.mo D. Cosimo de' Medici non cedé punto a questa comune curiosità la sua regia munificenza, poi che volle con propria lettera de' 10 Luglio 1610 richiamarlo di Padova al suo servizio con titolo di Primario e Sopraordinario Matematico dello Studio di Pisa, senz'obligo di leggervi o risedervi, e di Primario Filosofo e Matematico della sua Ser.ma Altezza, assegnandogli a vita amplissimo stipendio, proporzionato alla somma generosità di un tanto Principe.
B5870	/	/	l'osservò finalmente mutar figure come la luna, propalando quest'altra ammirabile novità tra gl'astronomi e matematici d'Europa
B5871	/	/	dimostrò le macchie solari
B5873	/	/	molte ingegnose conclusioni
B5874	/	/	nuove et esatte esperienze confermarle per satisfare all'ignoranza delli avversarii
B5876	/	/	et avendo ricevuto lettera dal Sig.r Marco Velsero, Duumviro d'Augusta, accompagnata con tre del suddetto Apelle sopra l'istesso argumento, ne i 4 di Maggio del 1612 rispose a quella con varie considerazioni sopra le lettere del medesimo Apelle, replicando ancora con altra de' 14 d'Agosto susseguente; e ricevendo dal Sig.r Velsero altre speculazioni e discorsi d'Apelle, scrisse la terza lettera del primo di Dicembre prossimo, sempre confermandosi con nuove e più accurate ragioni ne' suoi concetti: e di qui nacque l' Istoria e Demostrazioni delle Macchie Solari e loro accidenti, che nel 1613 fu publicata in Roma dall'Accademia de' Lincei insieme con le suddette lettere e disquisizioni del finto Apelle, dedicandola al medesimo Sig.r Filippo Salviati, nella villa del quale aveva il Sig.r Galileo osservato e scritto sopra queste apparenze; vedendosi in detta istoria ciò che di vero, o di probabile almeno, è stato detto fin ora sopra argumento così difficile e dubbio.
B5877	/	/	Poi che il suddetto Matematico, offendendosi fuor del dovere e contro l'obligo di filosofo che le sue proposizioni non fossero ammesse senz'altro esame per infallibili e vere, o pure anche invidiando alla novità de' concetti così dottamente spiegati nel sopradetto Discorso delle Comete, indi a poco publicò una certa sua Libra astronomica e filosofica, mascherata con finto nome di Lotario Sarsio Sigensano, nella quale trattando con termini poco discreti il Sig.r Mario Guiducci e con molesti punture il Sig.r Galileo, necessitò questo a rispondere col suo Saggiatore, scritto in forma di lettera al Sig.r D. Virginio Cesarini, stampato in Roma nel 1623 dalli Accademici Lincei e dedicato al Sommo Pontefice Urbano Ottavo; per la qual opera chiaramente si scorge, quanto si deva alle persecuzioni delli emuli del Sig.r Galileo, ch'in certo modo sono stati autori di grandissimi acquisti in filosofia, destando in quello concetti altissimi e peregrine speculazioni, delle quali per altro saremmo forse restati privi.
B5879	/	/	fu arrestato nel delizioso palazzo della Trinità de' Monti appresso l'ambasciador di Toscana, et in breve (essendogli dimostrato il suo errore) retrattò, come vero catolico, questa sua opinione
B5880	/	/	in pena gli fu proibito il suo Dialogo
B5881	/	/	ripigliando i suoi studii trovò e dimostrò gran parte delle conclusioni meccaniche sopra la materia delle resistenze de' solidi, con altre speculazioni
B5883	/	/	n Germania fu tradotta e publicata in latino dal suddetto Mattia Berneggero, e da altri nelle lingue franzesi, inglesi e tedesche; et appresso fu stampato in Olanda, con la versione latina fatta da un tal Sig.r Elia Deodati, famosissimo iurisconsulto di Parigi e grandissimo litterato, un tal Discorso scritto già in volgare dal Sig.r Galileo circa l'anno 1615
